2025-01-22 12:34:30,764 samples: 810
2025-01-22 12:34:34,371 samples: 816
2025-01-22 12:34:37,974 samples: 822
2025-01-22 12:34:41,581 samples: 828
2025-01-22 12:34:45,190 samples: 834
2025-01-22 12:34:48,795 samples: 840
2025-01-22 12:34:52,399 samples: 846
2025-01-22 12:34:56,001 samples: 852
2025-01-22 12:34:59,605 samples: 858
2025-01-22 12:35:03,208 samples: 864
2025-01-22 12:35:06,810 samples: 870
2025-01-22 12:35:10,413 samples: 876
2025-01-22 12:35:14,017 samples: 882
2025-01-22 12:35:17,620 samples: 888
2025-01-22 12:35:21,225 samples: 894
2025-01-22 12:35:24,830 samples: 900
2025-01-22 12:35:28,434 samples: 906
2025-01-22 12:35:32,038 samples: 912
2025-01-22 12:35:35,645 samples: 918
2025-01-22 12:35:39,250 samples: 924
2025-01-22 12:35:42,855 samples: 930
2025-01-22 12:35:46,460 samples: 936
2025-01-22 12:35:50,070 samples: 942
2025-01-22 12:35:53,673 samples: 948
2025-01-22 12:35:57,282 samples: 954
2025-01-22 12:36:00,890 samples: 960
2025-01-22 12:36:04,499 samples: 966
2025-01-22 12:36:08,111 samples: 972
2025-01-22 12:36:11,727 samples: 978
2025-01-22 12:36:15,344 samples: 984
2025-01-22 12:36:18,956 samples: 990
2025-01-22 12:36:22,570 samples: 996
2025-01-22 12:36:26,187 samples: 1002
2025-01-22 12:36:26,187 samples: 1002
2025-01-22 12:36:30,529 FID: 219.52564920540811
2025-01-22 12:36:30,529 sample_time: 604.1564309597015, fid_time: 4.341503620147705
2025-01-22 12:36:30,659 cand: [0.3106900155544281, 0.49750298261642456, 0.5344659686088562, 0.6903099417686462, 0.7732270359992981, 0.8031970262527466, 0.8401600122451782, 0.846153974533081, 0.8631370067596436, 0.9250749945640564, 0.9680320024490356], fid: 219.52564920540811
2025-01-22 12:36:30,659 random 46/50
2025-01-22 12:36:34,337 samples: 6
2025-01-22 12:36:37,917 samples: 12
2025-01-22 12:36:41,508 samples: 18
2025-01-22 12:36:45,101 samples: 24
2025-01-22 12:36:48,706 samples: 30
2025-01-22 12:36:52,312 samples: 36
2025-01-22 12:36:55,925 samples: 42
2025-01-22 12:36:59,540 samples: 48
2025-01-22 12:37:03,155 samples: 54
2025-01-22 12:37:06,775 samples: 60
2025-01-22 12:37:10,403 samples: 66
2025-01-22 12:37:14,031 samples: 72
2025-01-22 12:37:17,663 samples: 78
2025-01-22 12:37:21,298 samples: 84
2025-01-22 12:37:24,937 samples: 90
2025-01-22 12:37:28,582 samples: 96
2025-01-22 12:37:32,225 samples: 102
2025-01-22 12:37:35,872 samples: 108
2025-01-22 12:37:39,519 samples: 114
2025-01-22 12:37:43,165 samples: 120
2025-01-22 12:37:46,814 samples: 126
2025-01-22 12:37:50,466 samples: 132
2025-01-22 12:37:54,120 samples: 138
2025-01-22 12:37:57,771 samples: 144
2025-01-22 12:38:01,422 samples: 150
2025-01-22 12:38:05,071 samples: 156
2025-01-22 12:38:08,716 samples: 162
2025-01-22 12:38:12,359 samples: 168
2025-01-22 12:38:16,000 samples: 174
2025-01-22 12:38:19,635 samples: 180
2025-01-22 12:38:23,268 samples: 186
2025-01-22 12:38:26,898 samples: 192
2025-01-22 12:38:30,524 samples: 198
2025-01-22 12:38:34,146 samples: 204
2025-01-22 12:38:37,765 samples: 210
2025-01-22 12:38:41,383 samples: 216
2025-01-22 12:38:44,997 samples: 222
2025-01-22 12:38:48,607 samples: 228
2025-01-22 12:38:52,212 samples: 234
2025-01-22 12:38:55,816 samples: 240
2025-01-22 12:38:59,417 samples: 246
2025-01-22 12:39:03,015 samples: 252
2025-01-22 12:39:06,609 samples: 258
2025-01-22 12:39:10,198 samples: 264
2025-01-22 12:39:13,790 samples: 270
2025-01-22 12:39:17,381 samples: 276
2025-01-22 12:39:20,968 samples: 282
2025-01-22 12:39:24,554 samples: 288
2025-01-22 12:39:28,139 samples: 294
2025-01-22 12:39:31,721 samples: 300
2025-01-22 12:39:35,301 samples: 306
2025-01-22 12:39:38,882 samples: 312
2025-01-22 12:39:42,460 samples: 318
2025-01-22 12:39:46,039 samples: 324
2025-01-22 12:39:49,620 samples: 330
2025-01-22 12:39:53,199 samples: 336
2025-01-22 12:39:56,774 samples: 342
2025-01-22 12:40:00,354 samples: 348
2025-01-22 12:40:03,937 samples: 354
2025-01-22 12:40:07,525 samples: 360
2025-01-22 12:40:11,111 samples: 366
2025-01-22 12:40:14,697 samples: 372
2025-01-22 12:40:18,282 samples: 378
2025-01-22 12:40:21,866 samples: 384
2025-01-22 12:40:25,452 samples: 390
2025-01-22 12:40:29,040 samples: 396
2025-01-22 12:40:32,627 samples: 402
2025-01-22 12:40:36,220 samples: 408
2025-01-22 12:40:39,816 samples: 414
2025-01-22 12:40:43,414 samples: 420
2025-01-22 12:40:47,014 samples: 426
2025-01-22 12:40:50,613 samples: 432
2025-01-22 12:40:54,214 samples: 438
2025-01-22 12:40:57,819 samples: 444
2025-01-22 12:41:01,428 samples: 450
2025-01-22 12:41:05,034 samples: 456
2025-01-22 12:41:08,643 samples: 462
2025-01-22 12:41:12,252 samples: 468
2025-01-22 12:41:15,865 samples: 474
2025-01-22 12:41:19,479 samples: 480
2025-01-22 12:41:23,093 samples: 486
2025-01-22 12:41:26,710 samples: 492
2025-01-22 12:41:30,328 samples: 498
2025-01-22 12:41:33,943 samples: 504
2025-01-22 12:41:37,560 samples: 510
2025-01-22 12:41:41,181 samples: 516
2025-01-22 12:41:44,802 samples: 522
2025-01-22 12:41:48,424 samples: 528
2025-01-22 12:41:52,050 samples: 534
2025-01-22 12:41:55,674 samples: 540
2025-01-22 12:41:59,299 samples: 546
2025-01-22 12:42:02,926 samples: 552
2025-01-22 12:42:06,553 samples: 558
2025-01-22 12:42:10,179 samples: 564
2025-01-22 12:42:13,810 samples: 570
2025-01-22 12:42:17,444 samples: 576
2025-01-22 12:42:21,072 samples: 582
2025-01-22 12:42:24,701 samples: 588
2025-01-22 12:42:28,331 samples: 594
2025-01-22 12:42:31,964 samples: 600
2025-01-22 12:42:35,596 samples: 606
2025-01-22 12:42:39,229 samples: 612
2025-01-22 12:42:42,861 samples: 618
2025-01-22 12:42:46,489 samples: 624
2025-01-22 12:42:50,120 samples: 630
2025-01-22 12:42:53,751 samples: 636
2025-01-22 12:42:57,379 samples: 642
2025-01-22 12:43:01,011 samples: 648
2025-01-22 12:43:04,641 samples: 654
2025-01-22 12:43:08,269 samples: 660
2025-01-22 12:43:11,896 samples: 666
2025-01-22 12:43:15,526 samples: 672
2025-01-22 12:43:19,154 samples: 678
2025-01-22 12:43:22,783 samples: 684
2025-01-22 12:43:26,410 samples: 690
2025-01-22 12:43:30,036 samples: 696
2025-01-22 12:43:33,664 samples: 702
2025-01-22 12:43:37,287 samples: 708
2025-01-22 12:43:40,908 samples: 714
2025-01-22 12:43:44,528 samples: 720
2025-01-22 12:43:48,145 samples: 726
2025-01-22 12:43:51,764 samples: 732
2025-01-22 12:43:55,383 samples: 738
2025-01-22 12:43:59,001 samples: 744
2025-01-22 12:44:02,617 samples: 750
2025-01-22 12:44:06,232 samples: 756
2025-01-22 12:44:09,849 samples: 762
2025-01-22 12:44:13,462 samples: 768
2025-01-22 12:44:17,075 samples: 774
2025-01-22 12:44:20,685 samples: 780
2025-01-22 12:44:24,292 samples: 786
2025-01-22 12:44:27,902 samples: 792
2025-01-22 12:44:31,506 samples: 798
2025-01-22 12:44:35,111 samples: 804
2025-01-22 12:44:38,716 samples: 810
2025-01-22 12:44:42,320 samples: 816
2025-01-22 12:44:45,920 samples: 822
2025-01-22 12:44:49,519 samples: 828
2025-01-22 12:44:53,120 samples: 834
2025-01-22 12:44:56,725 samples: 840
2025-01-22 12:45:00,329 samples: 846
2025-01-22 12:45:03,933 samples: 852
2025-01-22 12:45:07,534 samples: 858
2025-01-22 12:45:11,135 samples: 864
2025-01-22 12:45:14,739 samples: 870
2025-01-22 12:45:18,344 samples: 876
2025-01-22 12:45:21,947 samples: 882
2025-01-22 12:45:25,550 samples: 888
2025-01-22 12:45:29,157 samples: 894
2025-01-22 12:45:32,763 samples: 900
2025-01-22 12:45:36,368 samples: 906
2025-01-22 12:45:39,978 samples: 912
2025-01-22 12:45:43,585 samples: 918
2025-01-22 12:45:47,193 samples: 924
2025-01-22 12:45:50,803 samples: 930
2025-01-22 12:45:54,411 samples: 936
2025-01-22 12:45:58,021 samples: 942
2025-01-22 12:46:01,632 samples: 948
2025-01-22 12:46:05,242 samples: 954
2025-01-22 12:46:08,852 samples: 960
2025-01-22 12:46:12,461 samples: 966
2025-01-22 12:46:16,073 samples: 972
2025-01-22 12:46:19,689 samples: 978
2025-01-22 12:46:23,308 samples: 984
2025-01-22 12:46:26,927 samples: 990
2025-01-22 12:46:30,547 samples: 996
2025-01-22 12:46:34,169 samples: 1002
2025-01-22 12:46:34,170 samples: 1002
2025-01-22 12:46:38,398 FID: 97.15560623091983
2025-01-22 12:46:38,398 sample_time: 603.5104327201843, fid_time: 4.2281975746154785
2025-01-22 12:46:38,525 cand: [0.0639370009303093, 0.09590499848127365, 0.17082999646663666, 0.19080999493598938, 0.25374698638916016, 0.3526480197906494, 0.3766240179538727, 0.7622379660606384, 0.8801199793815613, 0.9430570006370544, 0.9470530152320862], fid: 97.15560623091983
2025-01-22 12:46:38,525 random 47/50
2025-01-22 12:46:42,218 samples: 6
2025-01-22 12:46:45,811 samples: 12
2025-01-22 12:46:49,414 samples: 18
2025-01-22 12:46:53,023 samples: 24
2025-01-22 12:46:56,630 samples: 30
2025-01-22 12:47:00,242 samples: 36
2025-01-22 12:47:03,858 samples: 42
2025-01-22 12:47:07,479 samples: 48
2025-01-22 12:47:11,103 samples: 54
2025-01-22 12:47:14,735 samples: 60
2025-01-22 12:47:18,367 samples: 66
2025-01-22 12:47:21,998 samples: 72
2025-01-22 12:47:25,636 samples: 78
2025-01-22 12:47:29,273 samples: 84
2025-01-22 12:47:32,910 samples: 90
2025-01-22 12:47:36,547 samples: 96
2025-01-22 12:47:40,188 samples: 102
2025-01-22 12:47:43,830 samples: 108
2025-01-22 12:47:47,473 samples: 114
2025-01-22 12:47:51,118 samples: 120
2025-01-22 12:47:54,763 samples: 126
2025-01-22 12:47:58,405 samples: 132
2025-01-22 12:48:02,050 samples: 138
2025-01-22 12:48:05,696 samples: 144
2025-01-22 12:48:09,347 samples: 150
2025-01-22 12:48:12,995 samples: 156
2025-01-22 12:48:16,645 samples: 162
2025-01-22 12:48:20,291 samples: 168
2025-01-22 12:48:23,939 samples: 174
2025-01-22 12:48:27,588 samples: 180
2025-01-22 12:48:31,235 samples: 186
2025-01-22 12:48:34,879 samples: 192
2025-01-22 12:48:38,523 samples: 198
2025-01-22 12:48:42,163 samples: 204
2025-01-22 12:48:45,802 samples: 210
2025-01-22 12:48:49,439 samples: 216
2025-01-22 12:48:53,072 samples: 222
2025-01-22 12:48:56,704 samples: 228
2025-01-22 12:49:00,333 samples: 234
2025-01-22 12:49:03,957 samples: 240
2025-01-22 12:49:07,578 samples: 246
2025-01-22 12:49:11,194 samples: 252
2025-01-22 12:49:14,810 samples: 258
2025-01-22 12:49:18,421 samples: 264
2025-01-22 12:49:22,033 samples: 270
2025-01-22 12:49:25,640 samples: 276
2025-01-22 12:49:29,239 samples: 282
2025-01-22 12:49:32,840 samples: 288
2025-01-22 12:49:36,441 samples: 294
2025-01-22 12:49:40,039 samples: 300
2025-01-22 12:49:43,634 samples: 306
2025-01-22 12:49:47,229 samples: 312
2025-01-22 12:49:50,823 samples: 318
2025-01-22 12:49:54,416 samples: 324
2025-01-22 12:49:58,008 samples: 330
2025-01-22 12:50:01,601 samples: 336
2025-01-22 12:50:05,194 samples: 342
2025-01-22 12:50:08,785 samples: 348
2025-01-22 12:50:12,380 samples: 354
2025-01-22 12:50:15,974 samples: 360
2025-01-22 12:50:19,563 samples: 366
2025-01-22 12:50:23,156 samples: 372
2025-01-22 12:50:26,748 samples: 378
2025-01-22 12:50:30,346 samples: 384
2025-01-22 12:50:33,949 samples: 390
2025-01-22 12:50:37,548 samples: 396
2025-01-22 12:50:41,147 samples: 402
2025-01-22 12:50:44,747 samples: 408
2025-01-22 12:50:48,345 samples: 414
2025-01-22 12:50:51,946 samples: 420
2025-01-22 12:50:55,549 samples: 426
2025-01-22 12:50:59,154 samples: 432
2025-01-22 12:51:02,762 samples: 438
2025-01-22 12:51:06,367 samples: 444
2025-01-22 12:51:09,974 samples: 450
2025-01-22 12:51:13,582 samples: 456
2025-01-22 12:51:17,192 samples: 462
2025-01-22 12:51:20,800 samples: 468
2025-01-22 12:51:24,414 samples: 474
2025-01-22 12:51:28,028 samples: 480
2025-01-22 12:51:31,639 samples: 486
2025-01-22 12:51:35,258 samples: 492
2025-01-22 12:51:38,878 samples: 498
2025-01-22 12:51:42,494 samples: 504
2025-01-22 12:51:46,116 samples: 510
2025-01-22 12:51:49,743 samples: 516
2025-01-22 12:51:53,368 samples: 522
2025-01-22 12:51:56,993 samples: 528
2025-01-22 12:52:00,621 samples: 534
2025-01-22 12:52:04,245 samples: 540
2025-01-22 12:52:07,874 samples: 546
2025-01-22 12:52:11,501 samples: 552
2025-01-22 12:52:15,127 samples: 558
2025-01-22 12:52:18,755 samples: 564
2025-01-22 12:52:22,383 samples: 570
2025-01-22 12:52:26,013 samples: 576
2025-01-22 12:52:29,639 samples: 582
2025-01-22 12:52:33,270 samples: 588
2025-01-22 12:52:36,899 samples: 594
2025-01-22 12:52:40,529 samples: 600
2025-01-22 12:52:44,161 samples: 606
2025-01-22 12:52:47,791 samples: 612
2025-01-22 12:52:51,423 samples: 618
2025-01-22 12:52:55,055 samples: 624
2025-01-22 12:52:58,686 samples: 630
2025-01-22 12:53:02,316 samples: 636
2025-01-22 12:53:05,943 samples: 642
2025-01-22 12:53:09,571 samples: 648
2025-01-22 12:53:13,201 samples: 654
2025-01-22 12:53:16,828 samples: 660
2025-01-22 12:53:20,457 samples: 666
2025-01-22 12:53:24,082 samples: 672
2025-01-22 12:53:27,706 samples: 678
2025-01-22 12:53:31,332 samples: 684
2025-01-22 12:53:34,956 samples: 690
2025-01-22 12:53:38,585 samples: 696
2025-01-22 12:53:42,208 samples: 702
2025-01-22 12:53:45,833 samples: 708
2025-01-22 12:53:49,453 samples: 714
2025-01-22 12:53:53,075 samples: 720
2025-01-22 12:53:56,694 samples: 726
2025-01-22 12:54:00,317 samples: 732
2025-01-22 12:54:03,935 samples: 738
2025-01-22 12:54:07,551 samples: 744
2025-01-22 12:54:11,168 samples: 750
2025-01-22 12:54:14,781 samples: 756
2025-01-22 12:54:18,395 samples: 762
2025-01-22 12:54:22,009 samples: 768
2025-01-22 12:54:25,622 samples: 774
2025-01-22 12:54:29,236 samples: 780
2025-01-22 12:54:32,852 samples: 786
2025-01-22 12:54:36,461 samples: 792
2025-01-22 12:54:40,067 samples: 798
2025-01-22 12:54:43,673 samples: 804
2025-01-22 12:54:47,281 samples: 810
2025-01-22 12:54:50,885 samples: 816
2025-01-22 12:54:54,490 samples: 822
2025-01-22 12:54:58,095 samples: 828
2025-01-22 12:55:01,697 samples: 834
2025-01-22 12:55:05,306 samples: 840
2025-01-22 12:55:08,909 samples: 846
2025-01-22 12:55:12,510 samples: 852
2025-01-22 12:55:16,111 samples: 858
2025-01-22 12:55:19,711 samples: 864
2025-01-22 12:55:23,311 samples: 870
2025-01-22 12:55:26,920 samples: 876
2025-01-22 12:55:30,525 samples: 882
2025-01-22 12:55:34,129 samples: 888
2025-01-22 12:55:37,738 samples: 894
2025-01-22 12:55:41,349 samples: 900
2025-01-22 12:55:44,960 samples: 906
2025-01-22 12:55:48,571 samples: 912
2025-01-22 12:55:52,179 samples: 918
2025-01-22 12:55:55,792 samples: 924
2025-01-22 12:55:59,404 samples: 930
2025-01-22 12:56:03,016 samples: 936
2025-01-22 12:56:06,631 samples: 942
2025-01-22 12:56:10,244 samples: 948
2025-01-22 12:56:13,861 samples: 954
2025-01-22 12:56:17,473 samples: 960
2025-01-22 12:56:21,089 samples: 966
2025-01-22 12:56:24,708 samples: 972
2025-01-22 12:56:28,326 samples: 978
2025-01-22 12:56:31,945 samples: 984
2025-01-22 12:56:35,565 samples: 990
2025-01-22 12:56:39,183 samples: 996
2025-01-22 12:56:42,802 samples: 1002
2025-01-22 12:56:42,802 samples: 1002
2025-01-22 12:56:47,159 FID: 70.28710844753778
2025-01-22 12:56:47,159 sample_time: 604.2698199748993, fid_time: 4.356671571731567
2025-01-22 12:56:47,289 cand: [0.027972999960184097, 0.1308699995279312, 0.16483600437641144, 0.35964101552963257, 0.4205799996852875, 0.4265740215778351, 0.5204799771308899, 0.69930100440979, 0.7142859697341919, 0.7152850031852722, 0.7922080159187317], fid: 70.28710844753778
2025-01-22 12:56:47,289 random 48/50
2025-01-22 12:56:50,980 samples: 6
2025-01-22 12:56:54,576 samples: 12
2025-01-22 12:56:58,177 samples: 18
2025-01-22 12:57:01,780 samples: 24
2025-01-22 12:57:05,391 samples: 30
2025-01-22 12:57:09,004 samples: 36
2025-01-22 12:57:12,623 samples: 42
2025-01-22 12:57:16,246 samples: 48
2025-01-22 12:57:19,873 samples: 54
2025-01-22 12:57:23,507 samples: 60
2025-01-22 12:57:27,140 samples: 66
2025-01-22 12:57:30,775 samples: 72
2025-01-22 12:57:34,414 samples: 78
2025-01-22 12:57:38,058 samples: 84
2025-01-22 12:57:41,706 samples: 90
2025-01-22 12:57:45,353 samples: 96
2025-01-22 12:57:49,005 samples: 102
2025-01-22 12:57:52,660 samples: 108
2025-01-22 12:57:56,316 samples: 114
2025-01-22 12:57:59,970 samples: 120
2025-01-22 12:58:03,624 samples: 126
2025-01-22 12:58:07,280 samples: 132
2025-01-22 12:58:10,938 samples: 138
2025-01-22 12:58:14,595 samples: 144
2025-01-22 12:58:18,251 samples: 150
2025-01-22 12:58:21,904 samples: 156
2025-01-22 12:58:25,561 samples: 162
2025-01-22 12:58:29,220 samples: 168
2025-01-22 12:58:32,879 samples: 174
2025-01-22 12:58:36,537 samples: 180
2025-01-22 12:58:40,195 samples: 186
2025-01-22 12:58:43,853 samples: 192
2025-01-22 12:58:47,504 samples: 198
2025-01-22 12:58:51,152 samples: 204
2025-01-22 12:58:54,798 samples: 210
2025-01-22 12:58:58,444 samples: 216
2025-01-22 12:59:02,082 samples: 222
2025-01-22 12:59:05,715 samples: 228
2025-01-22 12:59:09,347 samples: 234
2025-01-22 12:59:12,975 samples: 240
2025-01-22 12:59:16,604 samples: 246
2025-01-22 12:59:20,229 samples: 252
2025-01-22 12:59:23,847 samples: 258
2025-01-22 12:59:27,464 samples: 264
2025-01-22 12:59:31,078 samples: 270
2025-01-22 12:59:34,691 samples: 276
2025-01-22 12:59:38,302 samples: 282
2025-01-22 12:59:41,911 samples: 288
2025-01-22 12:59:45,520 samples: 294
2025-01-22 12:59:49,124 samples: 300
2025-01-22 12:59:52,723 samples: 306
2025-01-22 12:59:56,323 samples: 312
2025-01-22 12:59:59,922 samples: 318
2025-01-22 13:00:03,521 samples: 324
2025-01-22 13:00:07,119 samples: 330
2025-01-22 13:00:10,714 samples: 336
2025-01-22 13:00:14,311 samples: 342
2025-01-22 13:00:17,910 samples: 348
2025-01-22 13:00:21,506 samples: 354
2025-01-22 13:00:25,102 samples: 360
2025-01-22 13:00:28,700 samples: 366
2025-01-22 13:00:32,297 samples: 372
2025-01-22 13:00:35,891 samples: 378
2025-01-22 13:00:39,489 samples: 384
2025-01-22 13:00:43,089 samples: 390
2025-01-22 13:00:46,690 samples: 396
2025-01-22 13:00:50,295 samples: 402
2025-01-22 13:00:53,897 samples: 408
2025-01-22 13:00:57,503 samples: 414
2025-01-22 13:01:01,111 samples: 420
2025-01-22 13:01:04,717 samples: 426
2025-01-22 13:01:08,326 samples: 432
2025-01-22 13:01:11,935 samples: 438
2025-01-22 13:01:15,545 samples: 444
2025-01-22 13:01:19,155 samples: 450
2025-01-22 13:01:22,765 samples: 456
2025-01-22 13:01:26,382 samples: 462
2025-01-22 13:01:29,996 samples: 468
2025-01-22 13:01:33,612 samples: 474
2025-01-22 13:01:37,229 samples: 480
2025-01-22 13:01:40,851 samples: 486
2025-01-22 13:01:44,471 samples: 492
2025-01-22 13:01:48,088 samples: 498
2025-01-22 13:01:51,707 samples: 504
2025-01-22 13:01:55,329 samples: 510
2025-01-22 13:01:58,953 samples: 516
2025-01-22 13:02:02,584 samples: 522
2025-01-22 13:02:06,214 samples: 528
2025-01-22 13:02:09,841 samples: 534
2025-01-22 13:02:13,469 samples: 540
2025-01-22 13:02:17,096 samples: 546
2025-01-22 13:02:20,726 samples: 552
2025-01-22 13:02:24,362 samples: 558
2025-01-22 13:02:27,995 samples: 564
2025-01-22 13:02:31,632 samples: 570
2025-01-22 13:02:35,267 samples: 576
2025-01-22 13:02:38,897 samples: 582
2025-01-22 13:02:42,531 samples: 588
2025-01-22 13:02:46,164 samples: 594
2025-01-22 13:02:49,796 samples: 600
2025-01-22 13:02:53,432 samples: 606
2025-01-22 13:02:57,068 samples: 612
2025-01-22 13:03:00,706 samples: 618
2025-01-22 13:03:04,346 samples: 624
2025-01-22 13:03:07,984 samples: 630
2025-01-22 13:03:11,621 samples: 636
2025-01-22 13:03:15,259 samples: 642
2025-01-22 13:03:18,899 samples: 648
2025-01-22 13:03:22,536 samples: 654
2025-01-22 13:03:26,175 samples: 660
2025-01-22 13:03:29,810 samples: 666
2025-01-22 13:03:33,443 samples: 672
2025-01-22 13:03:37,075 samples: 678
2025-01-22 13:03:40,710 samples: 684
2025-01-22 13:03:44,347 samples: 690
2025-01-22 13:03:47,983 samples: 696
2025-01-22 13:03:51,617 samples: 702
2025-01-22 13:03:55,249 samples: 708
2025-01-22 13:03:58,881 samples: 714
2025-01-22 13:04:02,509 samples: 720
2025-01-22 13:04:06,136 samples: 726
2025-01-22 13:04:09,764 samples: 732
2025-01-22 13:04:13,393 samples: 738
2025-01-22 13:04:17,017 samples: 744
2025-01-22 13:04:20,645 samples: 750
2025-01-22 13:04:24,270 samples: 756
2025-01-22 13:04:27,892 samples: 762
2025-01-22 13:04:31,513 samples: 768
2025-01-22 13:04:35,133 samples: 774
2025-01-22 13:04:38,754 samples: 780
2025-01-22 13:04:42,376 samples: 786
2025-01-22 13:04:45,996 samples: 792
2025-01-22 13:04:49,613 samples: 798
2025-01-22 13:04:53,231 samples: 804
2025-01-22 13:04:56,850 samples: 810
2025-01-22 13:05:00,468 samples: 816
2025-01-22 13:05:04,086 samples: 822
2025-01-22 13:05:07,700 samples: 828
2025-01-22 13:05:11,310 samples: 834
2025-01-22 13:05:14,923 samples: 840
2025-01-22 13:05:18,536 samples: 846
2025-01-22 13:05:22,146 samples: 852
2025-01-22 13:05:25,754 samples: 858
2025-01-22 13:05:29,368 samples: 864
2025-01-22 13:05:32,979 samples: 870
2025-01-22 13:05:36,594 samples: 876
2025-01-22 13:05:40,209 samples: 882
2025-01-22 13:05:43,819 samples: 888
2025-01-22 13:05:47,433 samples: 894
2025-01-22 13:05:51,048 samples: 900
2025-01-22 13:05:54,667 samples: 906
2025-01-22 13:05:58,282 samples: 912
2025-01-22 13:06:01,898 samples: 918
2025-01-22 13:06:05,514 samples: 924
2025-01-22 13:06:09,129 samples: 930
2025-01-22 13:06:12,742 samples: 936
2025-01-22 13:06:16,357 samples: 942
2025-01-22 13:06:19,975 samples: 948
2025-01-22 13:06:23,591 samples: 954
2025-01-22 13:06:27,209 samples: 960
2025-01-22 13:06:30,828 samples: 966
2025-01-22 13:06:34,448 samples: 972
2025-01-22 13:06:38,070 samples: 978
2025-01-22 13:06:41,692 samples: 984
2025-01-22 13:06:45,309 samples: 990
2025-01-22 13:06:48,932 samples: 996
2025-01-22 13:06:52,553 samples: 1002
2025-01-22 13:06:52,553 samples: 1002
2025-01-22 13:06:57,003 FID: 155.4986973676078
2025-01-22 13:06:57,004 sample_time: 605.2582731246948, fid_time: 4.449821949005127
2025-01-22 13:06:57,130 cand: [0.13486599922180176, 0.1968040019273758, 0.19780300557613373, 0.4215790033340454, 0.4485520124435425, 0.45055001974105835, 0.45554500818252563, 0.4935069978237152, 0.5244759917259216, 0.6763239502906799, 0.6783219575881958], fid: 155.4986973676078
2025-01-22 13:06:57,130 random 49/50
2025-01-22 13:07:00,821 samples: 6
2025-01-22 13:07:04,416 samples: 12
2025-01-22 13:07:08,016 samples: 18
2025-01-22 13:07:11,619 samples: 24
2025-01-22 13:07:15,230 samples: 30
2025-01-22 13:07:18,844 samples: 36
2025-01-22 13:07:22,464 samples: 42
2025-01-22 13:07:26,088 samples: 48
2025-01-22 13:07:29,717 samples: 54
2025-01-22 13:07:33,353 samples: 60
2025-01-22 13:07:36,991 samples: 66
2025-01-22 13:07:40,633 samples: 72
2025-01-22 13:07:44,283 samples: 78
2025-01-22 13:07:47,931 samples: 84
2025-01-22 13:07:51,581 samples: 90
2025-01-22 13:07:55,232 samples: 96
2025-01-22 13:07:58,887 samples: 102
2025-01-22 13:08:02,544 samples: 108
2025-01-22 13:08:06,203 samples: 114
2025-01-22 13:08:09,865 samples: 120
2025-01-22 13:08:13,524 samples: 126
2025-01-22 13:08:17,182 samples: 132
2025-01-22 13:08:20,841 samples: 138
2025-01-22 13:08:24,503 samples: 144
2025-01-22 13:08:28,162 samples: 150
2025-01-22 13:08:31,823 samples: 156
2025-01-22 13:08:35,480 samples: 162
2025-01-22 13:08:39,130 samples: 168
2025-01-22 13:08:42,777 samples: 174
2025-01-22 13:08:46,419 samples: 180
2025-01-22 13:08:50,056 samples: 186
2025-01-22 13:08:53,691 samples: 192
2025-01-22 13:08:57,318 samples: 198
2025-01-22 13:09:00,946 samples: 204
2025-01-22 13:09:04,571 samples: 210
2025-01-22 13:09:08,193 samples: 216
2025-01-22 13:09:11,814 samples: 222
2025-01-22 13:09:15,427 samples: 228
2025-01-22 13:09:19,039 samples: 234
2025-01-22 13:09:22,651 samples: 240
2025-01-22 13:09:26,257 samples: 246
2025-01-22 13:09:29,862 samples: 252
2025-01-22 13:09:33,462 samples: 258
2025-01-22 13:09:37,061 samples: 264
2025-01-22 13:09:40,658 samples: 270
2025-01-22 13:09:44,257 samples: 276
2025-01-22 13:09:47,853 samples: 282
2025-01-22 13:09:51,448 samples: 288
2025-01-22 13:09:55,043 samples: 294
2025-01-22 13:09:58,637 samples: 300
2025-01-22 13:10:02,228 samples: 306
2025-01-22 13:10:05,820 samples: 312
2025-01-22 13:10:09,413 samples: 318
2025-01-22 13:10:13,005 samples: 324
2025-01-22 13:10:16,596 samples: 330
2025-01-22 13:10:20,187 samples: 336
2025-01-22 13:10:23,778 samples: 342
2025-01-22 13:10:27,370 samples: 348
2025-01-22 13:10:30,962 samples: 354
2025-01-22 13:10:34,556 samples: 360
2025-01-22 13:10:38,153 samples: 366
2025-01-22 13:10:41,750 samples: 372
2025-01-22 13:10:45,350 samples: 378
2025-01-22 13:10:48,953 samples: 384
2025-01-22 13:10:52,558 samples: 390
2025-01-22 13:10:56,163 samples: 396
2025-01-22 13:10:59,769 samples: 402
2025-01-22 13:11:03,377 samples: 408
2025-01-22 13:11:06,983 samples: 414
2025-01-22 13:11:10,593 samples: 420
2025-01-22 13:11:14,204 samples: 426
2025-01-22 13:11:17,817 samples: 432
2025-01-22 13:11:21,434 samples: 438
2025-01-22 13:11:25,054 samples: 444
2025-01-22 13:11:28,673 samples: 450
2025-01-22 13:11:32,294 samples: 456
2025-01-22 13:11:35,915 samples: 462
2025-01-22 13:11:39,536 samples: 468
2025-01-22 13:11:43,161 samples: 474
2025-01-22 13:11:46,784 samples: 480
2025-01-22 13:11:50,411 samples: 486
2025-01-22 13:11:54,038 samples: 492
2025-01-22 13:11:57,666 samples: 498
2025-01-22 13:12:01,296 samples: 504
